sclerotium,n,13103589-n 13043663-n
scorpion,n,09772535-n 08705083-n 01773034-n
scotch,a,03036161-a 02430138-a
scotch,n,13928411-n 07923788-n
scout,n,10290913-n 10582611-n 10582396-n 10582177-n
scrabble,n,04162371-n 00503172-n
scribe,n,11309989-n 10584088-n 09984335-n 04162518-n
scripture,n,06443410-n 06442055-n
sculptor,n,10585500-n 09449372-n
se,n,14678354-n 13855040-n
seal,n,04167097-n 04166119-n 14790219-n 10368257-n 06869035-n 06718747-n 04166606-n 04166415-n 02078848-n
seaman,n,10314263-n 11310643-n
sec,n,15259923-n 13810902-n 08441001-n
secession,n,08487045-n 00385912-n 00385741-n
second,v,02562643-v 02398446-v
secretariat,n,08341204-n 02387080-n
secretary_of_state,n,10592150-n 10123563-n 00603141-n
seine,n,09452656-n 04175602-n
selective_service,n,08370490-n 01160337-n
senate,n,08178376-n 08178490-n
sepia,n,04980653-n 15046494-n 01975052-n
sept,n,15237535-n 07987168-n
service,n,00578562-n 01212066-n 01034072-n 08202965-n 00585928-n 08215077-n 11313626-n 05157079-n 04182441-n 00855279-n 00580601-n 00569467-n 00319217-n 00268956-n 00099445-n
set,n,08013131-n 08016141-n 00626939-n 04304614-n 08257090-n 06209437-n 01054777-n 15281228-n 13512263-n 09536704-n 07378145-n 05682428-n 04183589-n
sewer,n,04186187-n 10603770-n 14499576-n
sexton,n,11314572-n 10604669-n
shaker,n,10605384-n 10605181-n 04190372-n
shape,n,05071206-n 00028005-n 05224424-n 05949928-n 04684871-n 14569829-n 08191066-n 05939522-n
sharpie,n,10060753-n 09914361-n 04192572-n 04192372-n
shearer,n,11316765-n 10606635-n 10606497-n
shiva,n,15321732-n 09551861-n
shower,n,04216003-n 00258447-n 11522915-n 07378268-n 10090370-n 08272716-n
shudra,n,10613692-n 08324370-n
shylock,n,10762041-n 10561958-n
si,n,14678720-n 13599470-n 06882179-n
siamese,n,06948926-n 09753726-n 04219640-n 02126249-n
siemens,n,13658719-n 11319885-n 11319765-n
signora,n,10617297-n 06353732-n
signorina,n,10617589-n 06353860-n
silenus,n,09571618-n 09571445-n
silesia,n,09189327-n 04226134-n
silex,n,15065757-n 04226252-n
sin,n,04835188-n 00758433-n 13809591-n 09545129-n 06851918-n
singer,n,10619214-n 11322767-n 11322610-n
sir,n,10620859-n 10620934-n
siren,n,10621248-n 10075218-n 07280494-n 04231457-n 01641828-n
sister,n,10622393-n 10621878-n 10621666-n
sitter,n,11323517-n 10623367-n 09848551-n 09832624-n 01795596-n
skinner,n,11324806-n 11324664-n 11324456-n 10627222-n 10357807-n
sleeping_beauty,n,10630633-n 10630783-n 08093291-n
slough,n,14336867-n 09461217-n 09461116-n 09460959-n
sm,n,14677775-n 06714902-n
smilax,n,12490441-n 12462057-n
smith,n,11326292-n 11326170-n 11326003-n 11325846-n 11325740-n 11325606-n 11325397-n 11325253-n 10634328-n 10634145-n
snake,n,01729333-n 10635218-n 09461458-n 09330458-n 04255138-n 03975218-n
snow,n,11528800-n 15068330-n 11327077-n 03070747-n
sob,n,14393527-n 09834593-n 00870347-n
sod,n,09487049-n 15089592-n 10640876-n 10172934-n
soddy,n,04263009-n 11327582-n
sodom,n,08813732-n 08813506-n
soho,n,09144286-n 08895284-n
sol,n,14614975-n 09584722-n 06881894-n
solferino,n,04978789-n 01297644-n
soma,n,13258886-n 09552205-n 05224424-n
sombrero,n,09010703-n 04266740-n
somerset,n,08903406-n 00440424-n
son,n,10643436-n 09560255-n
song,n,07062058-n 07409188-n 00547426-n 06809500-n 13274910-n 08175640-n
sop,n,07877397-n 07231275-n 01026910-n
sophist,n,10644461-n 09919381-n
sorghum,n,12157637-n 12157461-n 07876079-n
south,n,09073186-n 09072700-n 13855574-n 08579120-n 13858098-n
southeast,n,13855040-n 08581015-n 13857980-n 08578999-n
southwest,n,13856085-n 08581164-n 13858217-n 08579251-n
spam,n,07588912-n 06291000-n
spark,n,07426910-n 04960557-n 11531956-n 13795739-n 11329608-n 09465245-n
spartan,a,02984235-a 01998544-a 01304251-a 00009637-a
speaker,n,10649550-n 03696785-n 10650671-n
spender,n,11330518-n 10654858-n 10654673-n
sphinx,n,10655186-n 09525430-n 04281926-n
spiraea,n,12816315-n 12680117-n 12679964-n
split,n,00438869-n 13792216-n 13307663-n 09466040-n 09433806-n 08836868-n 07632199-n 04289802-n 00439983-n 00392215-n 00387484-n
sr,n,14679910-n 13634034-n
state,n,08671935-n 00024900-n 08195465-n 08185877-n 14503199-n 14011983-n 08562388-n 08154738-n
stein,n,02827200-n 11334661-n
stentor,n,10673650-n 09514915-n 01399258-n
stern,n,04323784-n 11336823-n 05566889-n
stinger,n,07934549-n 06734210-n 04327543-n 02468324-n 01177478-n
stoic,a,00861745-a 03031868-a
stoic,n,10678115-n 10678306-n
stoicism,n,04637735-n 05985815-n
stoker,n,11338819-n 10678481-n 04332730-n
stone,n,09438954-n 04333222-n 14720954-n 14723913-n 13742705-n 11705208-n 11339805-n 11339699-n 11339565-n 11339408-n 11339129-n 04637315-n
strand,n,05940848-n 04339921-n 03003364-n 14892009-n 09470815-n 08675379-n
suckling,n,11343443-n 10387990-n 01325902-n 00844658-n
sucre,n,13729690-n 08872604-n
sudra,n,10613692-n 08324370-n
sulla,n,12555367-n 11344085-n
sun,n,09473312-n 11505767-n 10694335-n 09473603-n 15188844-n
superior,n,10695457-n 10695315-n 10772598-n 09356077-n 09181435-n 06832889-n
supreme_court,n,08352813-n 08353115-n
surinam_cherry,n,12715247-n 12352547-n 07762310-n
surrey,n,08905188-n 04372199-n
swede,n,09751855-n 11898329-n 07752063-n
swedish_turnip,n,11898329-n 07752063-n
sweet,n,11346725-n 07625449-n 07612255-n 05724524-n 05001591-n
swift,n,11346994-n 11346864-n 01834808-n 01683296-n
syringa,n,12812089-n 12330670-n
t,n,15097424-n 14854334-n 13747698-n 06846270-n 05421216-n 05420990-n
tabasco,n,08763520-n 07842067-n 07737797-n
tabernacle,n,04385929-n 04385738-n 04381822-n
tallis,n,11349803-n 04004691-n
tamale,n,08966585-n 07895635-n
tang,n,05000286-n 08175819-n 05723811-n 01407891-n 01407748-n 01406354-n 01406236-n
tanga,n,13724725-n 09058426-n
tantra,n,06475911-n 06252557-n
tartar,n,15037836-n 10049454-n 09664724-n 09478055-n
tat,n,04825691-n 01010039-n
tb,n,14681745-n 14166897-n 13651315-n 13651137-n 13650943-n
tc,n,14681226-n 08313421-n
te,n,14681407-n 06882179-n
tear,n,05412667-n 09433806-n 00511734-n 00391894-n
tear,v,01576346-v 01559128-v 02059191-v 01386929-v 00066748-v
teller,n,11355036-n 10718595-n 10718466-n 10365535-n
terpsichore,n,09590173-n 00429255-n
terry,n,11356539-n 04421611-n
tesla,n,13660488-n 11356845-n
testament,n,05808280-n 06556133-n 06661335-n 06465393-n
testudo,n,04423140-n 01673019-n
thanksgiving,n,15225951-n 07204699-n
thatch,n,05268809-n 15094279-n 11353998-n 04424807-n
thatcher,n,11357774-n 10724860-n
thunderer,n,09597528-n 04439059-n
thymus,n,12891152-n 05340117-n
ti,n,14683390-n 12499011-n 06882179-n
tidewater,n,09481502-n 09074354-n
tier,n,14451564-n 10730158-n 10730052-n 04441193-n 04441039-n
timothy,n,12151066-n 11362761-n 07818128-n
tinea,n,14148948-n 02294592-n
titan,n,09958449-n 09595603-n 09482399-n
titania,n,14640918-n 09569582-n
tom,n,02125377-n 01796985-n 82474586-n
tower,n,04467365-n 13923115-n 04503138-n
town,n,08683242-n 08243435-n 08689937-n 11366705-n
transfiguration,n,15324610-n 07372977-n 00403116-n 00400525-n
transportation,n,04480667-n 00316812-n 13329169-n 08160653-n 01107164-n 00208610-n
trapezium,n,13904038-n 09484199-n 05280390-n
treasury,n,13378158-n 08137210-n 13415499-n 10747110-n 08156795-n 04485060-n
tree,n,13124818-n 13935275-n 11368155-n
triangle,n,13901977-n 13902291-n 09484854-n 04488251-n 04488109-n
trilby,n,10749219-n 03330886-n
trinity,n,13766184-n 09559900-n 08002508-n
tripoli,n,14960612-n 08979872-n 08977766-n
triton,n,09596323-n 09485361-n 01950376-n 01632925-n
trojan,n,09769855-n 06597728-n
trojan_horse,n,08376680-n 06597728-n 04493974-n
trot,n,00295034-n 10750670-n 06358595-n 00288405-n
troy,n,13738595-n 08806739-n
truth,n,05827597-n 13979774-n 06736815-n 04810156-n 11370700-n
tuber,n,13149124-n 13005996-n
tucker,n,11371524-n 11371342-n 10752405-n 04502478-n
tupelo,n,12361515-n 12360900-n 09128006-n
turkey,n,01796799-n 09061886-n 10243965-n 07663340-n 07379793-n
turner,n,11373190-n 11373073-n 11372878-n 11372696-n 10753231-n 10753144-n 10753007-n 04507355-n
tutu,n,11373996-n 02783838-n
tv,n,06287933-n 04413042-n
twin,n,10754051-n 09771850-n 09487465-n 03122590-n
twins,n,14907668-n 08704233-n
twitter,n,07394177-n 90000051-n
tyke,n,10754548-n 10430560-n 09937051-n
tyre,n,08978107-n 04447883-n
tyrolean,n,09754455-n 04513183-n
u,n,15108924-n 14684622-n 06846378-n
ulster,n,08908408-n 04513697-n
union,a,01610796-a 02483666-a
union,n,08249977-n 09074770-n 00848970-n 14441799-n 13987306-n 13592568-n 08321825-n 08015154-n 07387877-n 04517110-n 00382488-n
usher,n,11377874-n 10761768-n 10761478-n
ut,n,15155157-n 09169783-n 06881359-n
utopia,n,07297903-n 13955078-n 06381801-n 05639839-n
utopian,a,03031707-a 02507751-a
v,n,13664755-n 14685199-n 13766661-n 06846486-n
vaisya,n,10764512-n 08324197-n
valentine,n,10764849-n 06640323-n
vandal,n,10765724-n 10765863-n
vandyke,n,11379862-n 05270815-n
varna,n,08732799-n 08323595-n
vat,n,04500676-n 89535166-n
venturi,n,11382880-n 04534605-n
vernier,n,11383652-n 04536403-n
vesper,n,09299778-n 01036603-n
victorian,a,03039307-a 01886245-a 01541854-a
villa,n,11386400-n 04542819-n 04542665-n 04542547-n
village,n,08243620-n 08690476-n 09145635-n
viola,n,12408150-n 12407995-n 04543630-n
virgin,n,10774925-n 09772258-n 08704717-n
virgin_birth,n,13553950-n 06202643-n
volunteer,n,10778999-n 10778819-n 09765063-n
w,n,14683691-n 13856598-n 13666001-n 06846594-n
wac,n,10781630-n 08229661-n
wagon,n,04550444-n 03984324-n 09242765-n 04550795-n 02817668-n
wain,n,11390196-n 09242765-n 04551210-n
wake,n,11431724-n 08857548-n 07358968-n 01031915-n
walker,n,11391249-n 11391120-n 10431800-n 04553034-n 04552757-n 04552591-n
ward,n,10786688-n 08690135-n 04557205-n 11394276-n 11394080-n 11393892-n 02995487-n
warner,n,11394584-n 10787690-n
warren,n,11394947-n 11394784-n 09497895-n 08696253-n 08013040-n
wasp,n,09662557-n 02214714-n
waterloo,n,08871057-n 07491991-n 01301967-n
waters,n,11396064-n 05406970-n
watt,n,13666001-n 11396737-n
wave,n,07366790-n 00346921-n 07360193-n 07367435-n 07288732-n 05266723-n 13891583-n 11544884-n 10790734-n
weber,n,13660056-n 11398924-n 11398800-n 11398657-n 11398457-n 11398249-n
weld,n,12406347-n 11400650-n 04579244-n
west,n,08700313-n 13856598-n 08700557-n 13858335-n 11402393-n 11402273-n 11402107-n 08579372-n
western,n,06628388-n 07714417-n
wheeler,n,11403273-n 10795328-n 10795204-n 10005719-n 02390233-n
wheeling,n,09179792-n 00123350-n
whistler,n,11403420-n 10797436-n 02364358-n 01853014-n 01559155-n
white,n,09660255-n 04967906-n 11404286-n 11404154-n 11404017-n 11403912-n 11403762-n 11403541-n 09501485-n 07857013-n 04587272-n 03361927-n
whitehead,n,11404561-n 05252969-n
whoop,v,00916168-v 00006100-v
wiener,n,11405606-n 07692347-n
wight,n,09995959-n 09502368-n
wilderness,n,14437235-n 09502554-n 08701286-n 05124030-n
wimp,n,10801493-n 09499847-n
wind,n,11546388-n 11435606-n 00838198-n 07151419-n 06664322-n 04594218-n 00841258-n 00346467-n
wind,v,01886807-v 02744576-v 01525056-v 02129688-v 01524685-v 01519597-v 01457813-v
wisdom,n,05934868-n 04897307-n 05624890-n 05167331-n 06472194-n
wise,n,04938910-n 11413310-n 11413119-n
wolf,n,02116752-n 11414393-n 11414209-n 10806873-n 09864997-n
wolverine,n,09763021-n 02451981-n 02451814-n
wood,n,15122728-n 08455525-n 11415890-n 11415768-n 11415604-n 11415461-n 04605909-n 04604393-n
word,n,06297048-n 06750911-n 06654787-n 07183893-n 07155367-n 07241961-n 13648798-n 09560255-n 06686933-n 06443410-n
wordnet,n,06652077-n 06651729-n
worth,n,13786482-n 05145473-n 11417880-n
wren,n,11418190-n 01586866-n
wright,n,11419118-n 11418950-n 11418778-n 11418606-n 11418484-n 11418339-n 10813210-n
x,n,13768652-n 06846713-n 02681592-n
xerox,n,04616593-n 04616281-n
xi,n,13768812-n 06848575-n
y,n,14685919-n 06846826-n
yahoo,n,10823706-n 10821497-n 06591303-n
yb,n,14685661-n 13653922-n 13653781-n 13653625-n
yogi,n,10868542-n 10823582-n
young,n,01324070-n 11424276-n 11424136-n 11423824-n 11423688-n 11423596-n 11423452-n 11423216-n 07960326-n
young_turk,n,10824336-n 10824240-n
yuan,n,13732097-n 08177045-n
z,n,07369614-n 06846940-n
zaire,n,13732548-n 08752218-n
zb,n,13653306-n 13653148-n 13652973-n
zealot,n,10824878-n 10421831-n
zephyr,n,11451868-n 09596739-n
zeppelin,n,11426137-n 04621729-n
zinfandel,n,13168163-n 07914308-n
zip,n,13762308-n 06367112-n 05043116-n 04245427-n
